code,title,section,class,subclass,group,main_group
209967,58132,7,1.0,8,2237.0,2445.0
76844,73852,1,65.0,3,2571.0,407.0
151379,209166,5,16.0,3,2065.0,138.0
62996,81369,1,60.0,2,3.0,0.0
224982,89491,7,1.0,16,5.0,2365.0
96282,126003,2,7.0,3,215.0,28.0
101955,102904,2,8.0,6,59.0,8.0
161799,211701,5,24.0,7,1.0,201.0
158857,164340,5,22.0,1,37.0,475.0
106045,61027,2,9.0,5,11.0,0.0
246808,26399,8,10.0,16,257.0,908.0
68885,155087,1,60.0,19,2050.0,18.0
158335,166875,5,21.0,18,35.0,3.0
48351,68324,1,27.0,1,5.0,16.0
49338,136884,1,28.0,2,5.0,4234.0
83703,16198,1,65.0,7,83.0,0.0
235447,216787,7,4.0,10,43.0,103.0
85903,144033,1,81.0,2,1.0,531.0
159073,16440,5,23.0,1,30.0,0.0
242303,114188,7,5.0,1,31.0,46.0
179581,34428,6,3.0,1,1.0,48.0
167114,69823,5,42.0,1,5.0,38.0
156179,193353,5,16.0,10,3.0,222.0
201646,30573,6,10.0,10,15.0,2.0
38829,23047,1,8.0,1,2203.0,2.0
108728,114080,2,10.0,8,3.0,16.0
161080,162442,5,24.0,3,19.0,293.0
75687,135397,1,65.0,3,1.0,261.0
220950,117351,7,1.0,10,2924.0,15738.0
78327,129830,1,65.0,3,75.0,10.0
45093,113247,1,23.0,13,15.0,46.0
241193,23642,7,4.0,15,2225.0,41.0
155641,174348,5,16.0,9,47.0,45.0
79734,126840,1,65.0,6,2812.0,2316.0
205967,192072,7,1.0,5,1.0,408.0
117233,80644,2,12.0,20,114.0,13125.0
99466,65747,2,8.0,2,2.0,4.0
153933,23775,5,16.0,7,2302.0,6.0
182548,165408,6,3.0,7,2001.0,478.0
97569,91541,2,7.0,3,499.0,60.0
254983,60222,8,10.0,17,29.0,5108.0
237667,211661,7,4.0,12,1.0,421.0
19897,191986,0,61.0,7,2033.0,42.0
254619,82786,8,10.0,17,29.0,49369.0
175062,89349,6,1.0,15,22.0,4.0
152466,202421,5,16.0,5,1.0,187.0
231137,108296,7,3.0,9,2217.0,958.0
111956,97876,2,12.0,12,2502.0,9.0
107907,15834,2,10.0,1,39.0,18.0
229328,146935,7,3.0,5,3.0,45206.0
253653,68093,8,10.0,17,24.0,3982.0
92147,96043,2,5.0,2,5.0,4.0
32827,13317,1,1.0,5,27.0,111.0
162035,143518,5,24.0,7,9.0,36.0
213183,123531,7,1.0,10,2224.0,579.0
238591,101117,7,4.0,12,17.0,4.0
254989,43222,8,10.0,17,29.0,5114.0
122472,211153,2,22.0,2,1.0,55.0
72444,136176,1,63.0,1,2017.0,45.0
185065,62014,6,5.0,1,2219.0,23291.0
243978,166155,7,5.0,9,3.0,4676.0
163305,189480,5,25.0,3,29.0,3.0
235312,190694,7,4.0,10,41.0,28.0
143945,125894,5,2.0,11,2700.0,4371.0
192647,43592,6,5.0,3,9.0,0.0
54244,208085,1,29.0,2,70.0,224.0
31211,176907,1,1.0,3,29.0,705.0
239693,98810,7,4.0,12,5.0,208.0
241552,200946,7,4.0,19,28.0,221.0
148518,122439,5,5.0,3,2260.0,209.0
202146,114302,6,11.0,1,17.0,57.0
239148,84510,7,4.0,12,21.0,4782.0
46733,152236,1,25.0,1,13.0,5058.0
143845,76787,5,2.0,11,26.0,52.0
210205,116667,7,1.0,8,23.0,42.0
11993,179310,0,47.0,9,2010.0,328.0
148544,118170,5,5.0,3,2260.0,4021.0
237169,44934,7,4.0,11,2215.0,8158.0
199233,79970,6,8.0,2,2200.0,0.0
95877,33016,2,7.0,2,69.0,4.0
133986,86885,4,4.0,5,13.0,28.0
5229,8612,0,23.0,18,2250.0,206.0
64816,84855,1,60.0,8,7.0,22.0
27310,147549,0,63.0,1,67.0,2.0
250102,30035,8,10.0,16,62.0,912.0
258560,35869,8,10.0,17,70.0,7944.0
226297,98684,7,2.0,8,7.0,14.0
112832,122605,2,12.0,12,2740.0,12043.0
204254,13920,6,11.0,2,29.0,0.0
164633,154427,5,27.0,3,1.0,148.0
29588,170194,0,63.0,7,33.0,425.0
159462,14768,5,23.0,3,2900.0,2.0
236943,46451,7,4.0,11,2203.0,301.0
138270,203003,4,21.0,1,19.0,143.0
188483,60318,6,5.0,1,2219.0,36489.0
31128,124994,1,1.0,3,29.0,7.0
243509,28635,7,5.0,9,2201.0,10977.0
23521,192171,0,61.0,11,1.0,913.0
200524,211299,6,9.0,6,5.0,24.0
164333,142747,5,27.0,1,2007.0,2008.0
129065,188900,3,7.0,1,7.0,167.0
25706,3285,0,61.0,13,25.0,32.0
211368,39154,7,1.0,8,7.0,40.0
209243,36169,7,1.0,8,2201.0,2839.0
52531,122311,1,29.0,2,48.0,49.0
64456,197766,1,60.0,7,3.0,641.0
25797,40808,0,61.0,13,9.0,4.0
25655,111356,0,61.0,13,13.0,8.0
173016,36134,6,1.0,12,2333.0,805.0
153160,95698,5,16.0,6,5.0,16.0
137121,112741,4,5.0,20,2800.0,407.0
85934,155151,1,81.0,2,1.0,833.0
252045,35920,8,10.0,17,137.0,7915.0
78162,110778,1,65.0,3,59.0,8.0
59992,150439,1,41.0,9,5.0,3.0
247910,26516,8,10.0,16,408.0,705.0
70329,125783,1,61.0,6,11.0,12.0
132445,169260,4,3.0,5,1.0,8.0
3542,194845,0,23.0,1,5.0,52.0
11751,68021,0,47.0,8,42.0,56.0
8015,63486,0,45.0,2,1.0,0.0
114798,96785,2,12.0,12,2830.0,1.0
237299,168896,7,4.0,11,3.0,42127.0
224016,111886,7,1.0,15,13.0,6469.0
247589,43038,8,10.0,16,345.0,956.0
75292,188372,1,65.0,1,57.0,145.0
215400,109393,7,1.0,10,2224.0,40496.0
19154,132812,0,61.0,5,5.0,193.0
246498,76219,8,10.0,16,227.0,902.0
94734,17330,2,7.0,2,337.0,6.0
125896,112766,3,4.0,1,15.0,92.0
79107,29305,1,65.0,5,2210.0,0.0
160073,127909,5,23.0,9,2201.0,501.0
196410,208035,6,6.0,9,7.0,10138.0
98438,197877,2,7.0,8,5.0,7.0
25536,151550,0,61.0,12,2005.0,1091.0
117623,79715,2,12.0,20,201.0,1144.0
99054,57434,2,7.0,9,2.0,0.0
42786,155240,1,23.0,1,51.0,11.0
97550,68160,2,7.0,3,499.0,22.0
136768,126989,4,5.0,6,1.0,14.0
5350,21856,0,23.0,18,2250.0,5424.0
234797,76877,7,4.0,10,27.0,26.0
208445,165128,7,1.0,7,50.0,545.0
5194,49877,0,23.0,18,2250.0,1644.0
21459,145131,0,61.0,9,38.0,1808.0
124177,37155,2,30.0,1,15.0,14.0
127377,117722,3,6.0,5,75.0,14.0
8666,164299,0,45.0,5,2003.0,8.0
188368,79064,6,5.0,1,2219.0,36362.0
144208,6389,5,2.0,11,37.0,22.0
76686,65446,1,65.0,3,2543.0,398.0
102997,59678,2,8.0,8,2373.0,2.0
190099,15960,6,5.0,1,2219.0,40476.0
101864,57612,2,8.0,6,2261.0,61.0
232078,178936,7,3.0,11,13.0,6362.0
104741,117863,2,9.0,1,35.0,24.0
181321,191305,6,3.0,6,15.0,101.0
121918,37003,2,21.0,3,6.0,0.0
58656,213464,1,41.0,5,27.0,1212.0
231858,5649,7,3.0,11,13.0,7.0
248910,31957,8,10.0,16,454.0,903.0
87577,53039,2,1.0,5,17.0,276.0
78992,110433,1,65.0,3,90.0,50.0
171471,172574,6,1.0,12,2021.0,9586.0
79800,118476,1,65.0,6,2812.0,297.0
125260,86848,3,2.0,7,13.0,32.0
232354,215377,7,4.0,1,1.0,7.0
213344,109703,7,1.0,10,2224.0,8.0
92350,17148,2,6.0,1,39.0,0.0
109488,87940,2,10.0,11,141.0,2.0
20406,101746,0,61.0,8,2200.0,72.0
98839,168936,2,7.0,9,14.0,7051.0
175026,86718,6,1.0,15,19.0,28.0
47991,186779,1,26.0,3,2007.0,2685.0
85804,152784,1,81.0,1,7.0,3.0
145986,140995,5,4.0,1,27.0,1045.0
252967,107141,8,10.0,17,16.0,553.0
53697,202102,1,29.0,2,66.0,53241.0
228110,119270,7,3.0,1,9.0,8.0
50231,166249,1,29.0,2,2045.0,12.0
82752,3778,1,65.0,7,2701.0,1732.0
24392,113488,0,61.0,11,2205.0,3553.0
120690,74413,2,12.0,20,402.0,3034.0
60047,125050,1,41.0,10,15.0,6.0
193471,83176,6,6.0,5,12.0,886.0
259735,54371,8,10.0,17,83.0,4511.0
191773,45327,6,5.0,1,2219.0,49389.0
139009,43090,4,21.0,3,13.0,0.0
257651,78516,8,10.0,17,442.0,176.0
240494,75098,7,4.0,14,2213.0,63.0
102862,91885,2,8.0,8,2323.0,32.0
52819,182313,1,29.0,2,53.0,63.0
30645,40424,1,1.0,3,2273.0,12.0
193995,212416,6,6.0,5,16.0,7867.0
175255,203625,6,1.0,15,31.0,2824.0
97173,109404,2,7.0,3,319.0,6.0
125952,84140,3,4.0,1,27.0,20.0
175540,154558,6,1.0,15,33.0,1215.0
203805,120333,6,11.0,2,11.0,22.0
241297,134994,7,4.0,15,25.0,552.0
86049,82700,1,81.0,2,2203.0,181.0
169359,190633,6,1.0,8,2001.0,428.0
53275,180971,1,29.0,2,65.0,405.0
236966,21197,7,4.0,11,2203.0,408.0
156115,192995,5,16.0,10,27.0,125.0
18239,193813,0,61.0,5,2013.0,885.0
157062,131274,5,16.0,17,1.0,386.0
189710,81672,6,5.0,1,2219.0,40044.0
254265,41556,8,10.0,17,279.0,1966.0
204431,17281,6,12.0,1,1.0,2.0
17149,201496,0,61.0,5,2002.0,30273.0
126771,146436,3,6.0,1,19.0,5.0
159083,107742,5,23.0,1,40.0,8.0
173188,30302,6,1.0,12,2333.0,96447.0
237073,38928,7,4.0,11,2215.0,208.0
166201,28254,5,41.0,1,11.0,57.0
133006,214055,4,4.0,1,2001.0,3588.0
45621,100540,1,23.0,14,3.0,2.0
25628,81555,0,61.0,12,7.0,0.0
184784,81980,6,5.0,1,2219.0,2223.0
151198,149504,5,16.0,3,13.0,644.0
246466,66784,8,10.0,16,224.0,907.0
116734,73357,2,12.0,20,105.0,3016.0
180592,45800,6,3.0,2,7.0,327.0
158124,178762,5,21.0,18,19.0,5.0
222808,106272,7,1.0,11,8.0,226.0
126663,56935,3,5.0,3,2209.0,10.0
232602,119219,7,4.0,1,10.0,2587.0
642,23968,0,1.0,3,34.0,33.0
236237,133909,7,4.0,10,69.0,322.0
162165,209301,5,24.0,16,2023.0,834.0
43218,46330,1,23.0,2,3.0,24.0
69974,18141,1,61.0,2,17.0,10.0
202597,145190,6,11.0,1,2020.0,10851.0
50086,177999,1,29.0,2,2037.0,903.0
168734,188010,6,1.0,5,23.0,265.0
174509,177956,6,1.0,13,15.0,6.0
175379,213822,6,1.0,15,31.0,318533.0
211346,22830,7,1.0,8,7.0,0.0
179131,177478,6,2.0,5,1.0,133715.0
220473,994,7,1.0,10,2924.0,478.0
160109,14850,5,23.0,9,2900.0,1001.0
241775,76944,7,4.0,19,52.0,6.0
189461,42265,6,5.0,1,2219.0,39347.0
61588,45552,1,44.0,1,5.0,0.0
24916,155331,0,61.0,11,5.0,31531.0
136458,191204,4,5.0,3,3.0,147.0
42620,134415,1,23.0,1,31.0,2073.0
193038,142111,6,6.0,5,1.0,1656.0
10671,20297,0,47.0,6,1.0,10.0
205942,132918,7,1.0,5,1.0,15383.0
230047,12199,7,3.0,7,2210.0,25.0
20698,93063,0,61.0,9,31.0,25.0
215791,4735,7,1.0,10,2224.0,4582.0
100680,156923,2,8.0,5,4.0,64113.0
63656,72250,1,60.0,6,2206.0,71044.0
240130,121276,7,4.0,12,9.0,10.0
196640,114254,6,6.0,11,1.0,20.0
86056,33919,1,81.0,2,2203.0,36.0
180841,93156,6,3.0,5,5.0,4.0
25750,114607,0,61.0,13,35.0,4.0
242084,198547,7,5.0,1,1.0,261.0
181669,113775,6,3.0,6,2215.0,388.0
45245,186878,1,23.0,14,1.0,4895.0
6304,140684,0,41.0,3,19.0,44.0
21626,136436,0,61.0,9,39.0,1161.0
97572,123934,2,7.0,3,499.0,66.0
137017,74466,4,5.0,20,2600.0,33.0
57182,206611,1,32.0,1,17.0,10853.0
191860,49785,6,5.0,1,2219.0,50086.0
41173,100289,1,22.0,3,19.0,12.0
79477,218237,1,65.0,6,19.0,285.0
222408,93622,7,1.0,11,4.0,70.0
241702,164201,7,4.0,19,40.0,5.0
259767,30651,8,10.0,17,83.0,4592.0
92043,41935,2,4.0,1,7.0,22.0
236726,151970,7,4.0,11,15.0,8044.0
28714,68224,0,63.0,5,2250.0,66.0
95321,86300,2,7.0,2,49.0,713.0
176268,194859,6,1.0,16,2013.0,93276.0
93355,103785,2,7.0,2,235.0,42.0
250061,17015,8,10.0,16,606.0,907.0
189317,20286,6,5.0,1,2219.0,39187.0
13227,222213,0,61.0,1,17.0,7041.0
232741,76092,7,4.0,1,15.0,0.0
218030,16236,7,1.0,10,2224.0,83919.0
92079,170705,2,4.0,1,7.0,4407.0
48370,208764,1,27.0,1,5.0,224.0
246293,42084,8,10.0,16,209.0,908.0
190019,50539,6,5.0,1,2219.0,40387.0
11137,14670,0,47.0,6,29.0,18.0
47224,142801,1,25.0,3,9.0,5.0
40001,37160,1,21.0,3,37.0,16.0
27120,37694,0,63.0,1,5.0,2.0
78520,203656,1,65.0,3,81.0,268.0
221099,81540,7,1.0,10,2924.0,203.0
252430,129240,8,10.0,17,152.0,10567.0
58931,153976,1,41.0,8,11.0,244.0
136656,112210,4,5.0,5,15.0,641.0
83135,5058,1,65.0,7,31.0,38.0
130295,116308,4,1.0,1,29.0,28.0
66706,99980,1,60.0,14,1.0,30.0
168460,45252,6,1.0,5,,
122159,216984,2,22.0,1,15.0,78.0
122532,147409,2,22.0,2,2026.0,1.0
176695,128627,6,1.0,16,7.0,54.0
204407,27002,6,11.0,2,7.0,14.0
127210,104521,3,6.0,5,43.0,2.0
123810,16527,2,25.0,1,9.0,7.0
149459,19002,5,15.0,1,2211.0,86.0
177786,161365,6,2.0,1,27.0,972.0
233911,140695,7,4.0,10,1.0,1635.0
5207,18061,0,23.0,18,2250.0,1866.0
215312,59046,7,1.0,10,2224.0,37969.0
352,160686,0,1.0,2,1.0,5.0
14177,210832,0,61.0,1,2018.0,225.0
39125,101308,1,21.0,1,1.0,46.0
242182,103962,7,5.0,1,3.0,8.0
135267,42528,4,5.0,1,19.0,18.0
175047,92831,6,1.0,15,21.0,127.0
228634,60674,7,3.0,5,2200.0,465.0
123120,166544,2,23.0,2,18.0,1254.0
33894,64800,1,1.0,8,2203.0,69.0
161158,34913,5,24.0,3,2200.0,11.0
233847,167733,7,4.0,10,1.0,51.0
141061,100394,5,1.0,12,2560.0,26.0
20969,215,0,61.0,9,31.0,5513.0
88619,181120,2,2.0,5,3.0,342.0
11643,219028,0,47.0,8,37.0,74.0
225655,95596,7,2.0,6,15.0,188.0
196684,218442,6,6.0,11,3.0,43.0
201841,116294,6,10.0,10,25.0,15.0
154922,154074,5,16.0,8,15.0,3476.0
96716,204,2,7.0,3,265.0,4.0
189327,46546,6,5.0,1,2219.0,39198.0
23307,185121,0,61.0,11,1.0,1637.0
86069,33121,1,81.0,2,2203.0,721.0
194749,70031,6,6.0,5,2213.0,28.0
10746,11242,0,47.0,6,19.0,26.0
178594,221806,6,2.0,1,6.0,4403.0
90748,82158,2,4.0,1,22.0,0.0
95106,91873,2,7.0,2,45.0,70.0
40050,152642,1,21.0,3,43.0,22.0
41863,119075,1,23.0,1,2205.0,215.0
251557,35601,8,10.0,17,137.0,4449.0
177138,112339,6,1.0,18,3.0,17.0
42038,127608,1,23.0,1,2231.0,2032.0
72775,109962,1,63.0,1,27.0,10.0
44859,109255,1,23.0,9,37.0,47.0
242413,186966,7,5.0,1,41.0,388.0
210213,19997,7,1.0,8,2329.0,2.0
154871,153910,5,16.0,8,15.0,189.0
142985,164776,5,2.0,3,9.0,106.0
115657,52089,2,12.0,14,2537.0,143.0
253297,56581,8,10.0,17,24.0,20.0
57375,78893,1,32.0,1,2264.0,1022.0
202634,162356,6,11.0,1,2020.0,1248.0
182910,177213,6,4.0,1,18.0,3.0
213263,83050,7,1.0,10,2224.0,5972.0
222087,146510,7,1.0,11,10.0,3981.0
25482,170865,0,61.0,12,2005.0,655.0
183949,222396,6,5.0,1,19.0,232.0
97620,123284,2,7.0,3,501.0,57.0
230474,22844,7,3.0,8,1.0,0.0
250758,22699,8,10.0,16,902.0,28.0
120426,68134,2,12.0,20,401.0,1091.0
224999,164463,7,1.0,16,5.0,2484.0
148824,38731,5,5.0,3,2300.0,512.0
232296,139493,7,3.0,11,7.0,3079.0
99348,61089,2,8.0,1,31.0,0.0
216900,58872,7,1.0,10,2224.0,80013.0
259758,46593,8,10.0,17,83.0,4569.0
89475,35037,2,3.0,1,9.0,34.0
48773,37926,1,27.0,12,5.0,2.0
103027,60078,2,8.0,8,2383.0,4.0
52895,182178,1,29.0,2,53.0,824.0
50296,213493,1,29.0,2,2045.0,14131.0
178891,165603,6,2.0,2,7.0,63.0
96647,55677,2,7.0,3,251.0,70.0
120785,36,2,12.0,20,402.0,3129.0
67096,213840,1,60.0,15,2011.0,52.0
203791,131578,6,11.0,2,11.0,1653.0
191645,26480,6,5.0,1,2219.0,49247.0
249697,59871,8,10.0,16,525.0,909.0
40211,98017,1,21.0,3,53.0,52.0
117387,21427,2,12.0,20,116.0,1006.0
64124,158331,1,60.0,6,99.0,8.0
162317,61737,5,24.0,16,40.0,50.0
209639,48596,7,1.0,8,2229.0,8637.0
213345,75205,7,1.0,10,2224.0,801.0
203864,27003,6,11.0,2,11.0,4099.0
245905,20395,8,10.0,16,165.0,486.0
96962,56054,2,7.0,3,303.0,23.0
216054,50731,7,1.0,10,2224.0,4878.0
253491,87336,8,10.0,17,24.0,3449.0
224997,159022,7,1.0,16,5.0,2469.0
72691,31047,1,63.0,1,2231.0,52.0
215441,111929,7,1.0,10,2224.0,41421.0
149854,180570,5,16.0,1,25.0,73.0
134596,217236,4,4.0,6,23.0,4.0
153259,187707,5,16.0,7,19.0,6.0
167270,221819,5,42.0,2,9.0,144.0
247776,42171,8,10.0,16,384.0,9071.0
131850,164629,4,2.0,5,3.0,654.0
198913,142100,6,8.0,1,13.0,19667.0
45067,112687,1,23.0,13,15.0,6.0
178467,146059,6,2.0,1,6.0,3851.0
89699,13461,2,3.0,2,2201.0,3423.0
21938,166253,0,61.0,9,49.0,6.0
82835,37966,1,65.0,7,2701.0,33.0
3519,221047,0,23.0,1,4.0,64.0
96240,485,2,7.0,3,213.0,67.0
158689,88842,5,22.0,1,27.0,12.0
24606,153129,0,61.0,11,25.0,9.0
35437,53175,1,1.0,8,29.0,67.0
35886,112504,1,1.0,8,38.0,52.0
201444,191117,6,10.0,9,11.0,205.0
171303,154507,6,1.0,12,2021.0,6421.0
134624,85905,4,4.0,6,23.0,8.0
77336,102915,1,65.0,3,35.0,8.0
101201,160215,2,8.0,6,18.0,343.0
199171,77057,6,8.0,1,6.0,0.0
178674,190209,6,2.0,1,6.0,4498.0
86209,138073,2,1.0,1,13.0,288.0
104614,61008,2,9.0,1,3.0,6.0
206340,196562,7,1.0,5,41.0,308.0
171516,152238,6,1.0,12,2030.0,204.0
108207,84272,2,10.0,6,2300.0,805.0
187959,81990,6,5.0,1,2219.0,35497.0
46962,167459,1,25.0,2,5.0,221.0
40183,218805,1,21.0,3,53.0,85.0
195357,143622,6,6.0,5,7.0,4917.0
30491,79521,1,1.0,3,2257.0,93.0
194413,40016,6,6.0,5,2207.0,491.0
165939,156294,5,41.0,0,21.0,325.0
78250,223366,1,65.0,3,71.0,48.0
112228,92169,2,12.0,12,2710.0,12064.0
162938,201475,5,25.0,1,9.0,145.0
10557,126193,0,47.0,5,5.0,3.0
167806,2844,6,1.0,2,11.0,34.0
57736,55630,1,32.0,1,2379.0,0.0
21809,117019,0,61.0,9,47.0,55.0
93289,104973,2,7.0,2,233.0,48.0
217,97457,0,1.0,1,5.0,2.0
65591,77502,1,60.0,10,2240.0,425.0
58888,111876,1,41.0,8,1.0,12.0
48619,177270,1,27.0,9,5.0,15.0
190336,19471,6,5.0,1,2219.0,41108.0
232166,173980,7,3.0,11,3.0,398.0
33865,170009,1,1.0,8,21.0,63.0
237990,152972,7,4.0,12,1.0,847.0
179327,167952,6,2.0,5,1.0,3503.0
86890,160879,2,1.0,1,25.0,395.0
248182,26799,8,10.0,16,424.0,0.0
1398,84381,0,1.0,6,25.0,6.0
68924,153298,1,60.0,19,2050.0,63.0
105429,169996,2,9.0,2,1.0,3607.0
143170,58595,5,2.0,6,2242.0,40.0
250167,80656,8,10.0,16,65.0,9.0
111004,130432,2,12.0,2,1.0,13.0
200957,52173,6,10.0,7,2220.0,135.0
57175,184703,1,32.0,1,17.0,10788.0
81185,106396,1,65.0,7,2301.0,433.0
127583,158460,3,6.0,11,11.0,485.0
31737,137797,1,1.0,3,5.0,6.0
142926,172962,5,2.0,3,41.0,3023.0
28379,148730,0,63.0,5,2009.0,26.0
154442,152741,5,16.0,7,57.0,456.0
236717,172047,7,4.0,11,15.0,79.0
20796,53089,0,61.0,9,31.0,345.0
37108,57557,1,4.0,1,11.0,4.0
121857,123033,2,21.0,3,1.0,70.0
142718,19510,5,2.0,3,33.0,0.0
229345,152592,7,3.0,5,3.0,45282.0
233941,133728,7,4.0,10,1.0,1867.0
146863,144827,5,4.0,2,27.0,6.0
86332,63419,2,1.0,1,17.0,36.0
221069,105569,7,1.0,10,2924.0,19105.0
79410,183396,1,65.0,6,17.0,5.0
111683,108480,2,12.0,12,2310.0,319.0
188187,16544,6,5.0,1,2219.0,36161.0
194278,22861,6,6.0,5,2201.0,855.0
115740,28283,2,12.0,14,2565.0,125.0
212632,98314,7,1.0,10,2223.0,54426.0
137998,223038,4,6.0,2,1.0,125.0
81243,102385,1,65.0,7,2301.0,4451.0
201788,205209,6,10.0,10,2021.0,2168.0
182388,197948,6,3.0,6,9.0,9364.0
55634,82479,1,29.0,9,2901.0,0.0
199037,195567,6,8.0,1,21.0,461.0
237258,151591,7,4.0,11,3.0,247.0
67086,168300,1,60.0,15,2011.0,35.0
218981,18744,7,1.0,10,23.0,2.0
220816,45237,7,1.0,10,2924.0,13026.0
141537,29021,5,2.0,1,15.0,0.0
47961,159224,1,26.0,3,2005.0,2.0
54415,161604,1,29.0,3,11.0,365.0
236676,175503,7,4.0,11,15.0,62.0
83047,205352,1,65.0,7,3.0,866.0
199608,122781,6,9.0,1,7.0,10.0
110100,96647,2,10.0,11,2219.0,82.0
83649,108989,1,65.0,7,75.0,40.0
88620,187979,2,2.0,5,3.0,343.0
55300,82280,1,29.0,9,2467.0,0.0
69831,60675,1,60.0,20,2400.0,75.0
3488,177969,0,22.0,2,9.0,4.0
89786,82821,2,3.0,2,2217.0,218.0
90890,80843,2,4.0,1,2235.0,3847.0
8532,68465,0,45.0,3,34.0,2.0
31537,92030,1,1.0,3,45.0,6.0
33577,156584,1,1.0,8,19.0,4.0
28398,134912,0,63.0,5,2009.0,55.0
143211,66847,5,2.0,6,2250.0,24.0
199515,101602,6,9.0,1,23.0,8.0
137461,167809,4,6.0,1,2009.0,5.0
149432,104197,5,15.0,1,2211.0,72.0
40012,110967,1,21.0,3,39.0,3.0
228037,174120,7,3.0,1,5.0,1234.0
131105,116216,4,1.0,7,5.0,9.0
145175,141017,5,3.0,2,1.0,657.0
47757,68090,1,26.0,1,21.0,6.0
49833,111301,1,29.0,1,2911.0,14846.0
143710,116899,5,2.0,11,2200.0,8046.0
193580,215110,6,6.0,5,13.0,4054.0
27241,129365,0,63.0,1,59.0,59.0
130795,11604,4,1.0,3,,
86603,63427,2,1.0,1,2203.0,405.0
196596,148043,6,6.0,9,9.0,6296.0
177544,183243,6,2.0,1,2027.0,118.0
37111,5772,1,4.0,1,11.0,6.0
135063,202030,4,4.0,7,7.0,65.0
257635,39666,8,10.0,17,442.0,148.0
194398,7565,6,6.0,5,2207.0,4804.0
192399,210420,6,5.0,3,16.0,663.0
149060,192351,5,15.0,1,15.0,222.0
88782,97426,2,3.0,1,2201.0,32.0
132255,104110,4,3.0,2,1.0,29.0
186836,30007,6,5.0,1,2219.0,33095.0
171775,141645,6,1.0,12,2035.0,474.0
241670,212628,7,4.0,19,4.0,25.0
20464,129942,0,61.0,8,9.0,2.0
89945,18633,2,3.0,2,25.0,20.0
65328,111819,1,60.0,9,2370.0,794.0
224701,198041,7,1.0,16,3.0,94042.0
87652,11794,2,1.0,5,7.0,164.0
202840,162967,6,11.0,1,23.0,44.0
224195,182564,7,1.0,15,33.0,881.0
21697,14144,0,61.0,9,39.0,118.0
200676,84901,6,10.0,3,3.0,20.0
155567,57280,5,16.0,9,31.0,62.0
134506,218040,4,4.0,6,21.0,409.0
193786,145086,6,6.0,5,16.0,2365.0
130405,30455,4,1.0,1,9.0,32.0
68880,145935,1,60.0,19,2050.0,12.0
38506,213040,1,6.0,1,1.0,607.0
232630,171063,7,4.0,1,10.0,298.0
147746,114993,5,5.0,1,2250.0,322.0
109252,96056,2,10.0,11,105.0,54.0
124036,52986,2,25.0,3,5.0,40.0
38033,182831,1,5.0,2,17.0,533.0
157736,149797,5,21.0,9,5.0,23.0
7156,217224,0,43.0,1,7.0,1495.0
241922,170435,7,4.0,19,74.0,2.0
71081,157767,1,62.0,1,5.0,46.0
238647,208528,7,4.0,12,19.0,188.0
75999,116291,1,65.0,3,2251.0,65.0
55926,59156,1,29.0,10,2031.0,36.0
82212,112541,1,65.0,7,2406.0,34525.0
10803,215873,0,47.0,6,2023.0,691.0
137183,99235,4,5.0,20,2900.0,202.0
48509,73615,1,27.0,6,17.0,4.0
60554,109268,1,41.0,13,2200.0,312.0
254154,54534,8,10.0,17,279.0,17171.0
222199,134756,7,1.0,11,2010.0,4271.0
36495,131912,1,2.0,2,15.0,1.0
128474,212889,3,6.0,13,3.0,405.0
121421,102317,2,13.0,1,50.0,2.0
259210,36328,8,10.0,17,74.0,20744.0
137357,216848,4,6.0,1,2003.0,345.0
164398,135768,5,27.0,1,2009.0,3615.0
133951,186720,4,4.0,5,13.0,88.0
245121,42016,8,10.0,16,148.0,86.0
147247,203409,5,4.0,3,29.0,4213.0
52035,143104,1,29.0,2,44.0,5645.0
233150,179225,7,4.0,1,7.0,15571.0
249119,9945,8,10.0,16,5.0,941.0
161209,63987,5,24.0,3,2220.0,2045.0
79471,7746,1,65.0,6,19.0,24.0
196431,203813,6,6.0,9,7.0,10346.0
62084,73168,1,60.0,1,2380.0,64.0
179406,81484,6,2.0,5,2201.0,86.0
69058,28974,1,60.0,19,2510.0,638.0
123380,217374,2,23.0,2,28.0,25.0
10528,127459,0,47.0,5,3.0,6.0
53126,210279,1,29.0,2,65.0,86.0
217873,41913,7,1.0,10,2224.0,83578.0
46549,190403,1,24.0,3,15.0,65.0
79528,76252,1,65.0,6,2201.0,247.0
85755,11124,1,81.0,1,2207.0,92.0
226237,153200,7,2.0,8,7.0,22.0
251874,85227,8,10.0,17,137.0,7733.0
107097,184927,2,9.0,9,15.0,322.0
55540,59964,1,29.0,9,2823.0,4.0
230135,81218,7,3.0,7,7.0,20.0
62767,98306,1,60.0,2,2200.0,2.0
165104,80302,5,27.0,11,2003.0,16.0
112623,49475,2,12.0,12,2720.0,12051.0
184961,84680,6,5.0,1,2219.0,23175.0
206531,105453,7,1.0,6,4.0,22.0
89185,199382,2,3.0,1,35.0,147.0
197542,108238,6,6.0,17,7.0,277.0
213959,59046,7,1.0,10,2224.0,13969.0
223362,155682,7,1.0,14,1.0,282.0
68370,123600,1,60.0,17,15.0,42.0
50602,201044,1,29.0,2,2045.0,4063.0
255685,83565,8,10.0,17,292.0,707.0
116689,21706,2,12.0,20,105.0,1011.0
179268,18439,6,2.0,5,1.0,1675.0
126854,106182,3,6.0,1,3.0,26.0
